b700000001000000/0/[]/[]/[]/None/False/False
6701000020000000/1/[]/[1]/[]/None/False/False
7701000020000000/1/[]/[1]/[]/None/False/False
bf57000000000000/7/[]/[5]/[]/None/False/False
7b4ac8ff00000000/-1/[-56, 64]/[4]/[]/None/False/False
bf38000000000000/8/[]/[3]/[]/None/False/False
7b1ac0ff00000000/-1/[-64, 64]/[1]/[]/None/False/False
7b2ad0ff00000000/-1/[-48, 64]/[2]/[]/None/False/False
bf21000000000000/1/[]/[2]/[]/None/False/False
6701000020000000/1/[]/[1]/[]/None/False/False
7701000020000000/1/[]/[1]/[]/None/False/False
6701000002000000/1/[]/[1]/[]/None/False/False
bf82000000000000/2/[]/[8]/[]/None/False/False
0f12000000000000/2/[]/[2, 1]/[]/None/False/False
6126040000000000/6/[]/[2]/[]/None/False/False
b709000000000000/9/[]/[]/[]/None/False/False
639adcff00000000/-1/[-36, 8]/[9]/[]/None/False/False
bfa2000000000000/2/[]/[10]/[]/None/False/False
07020000dcffffff/2/[]/[2]/[]/None/False/False
1801000000000000/1/[]/[]/[]/None/False/False
8500000001000000/0/[]/[1, 2]/[]/None/False/False
1500430200000000/-1/[]/[0, 0]/[]/579/False/False
6506050007000000/-1/[]/[6, 0]/[]/5/False/False
6506760009000000/-1/[]/[6, 0]/[]/118/False/False
bf61000000000000/1/[]/[6]/[]/None/False/False
07010000f6ffffff/1/[]/[1]/[]/None/False/False
a501a10002000000/-1/[]/[1, 0]/[]/161/False/False
bf04000000000000/4/[]/[0]/[]/None/False/False
79a1d0ff00000000/1/[]/[]/[-48, 64]/None/False/False
0701000001000000/1/[]/[1]/[]/None/False/False
7b1ad0ff00000000/-1/[-48, 64]/[1]/[]/None/False/False
6701000020000000/1/[]/[1]/[]/None/False/False
7701000020000000/1/[]/[1]/[]/None/False/False
6701000002000000/1/[]/[1]/[]/None/False/False
0f18000000000000/8/[]/[8, 1]/[]/None/False/False
6181040000000000/1/[]/[8]/[]/None/False/False
570100000f000000/1/[]/[1]/[]/None/False/False
b707000000000000/7/[]/[]/[]/None/False/False
6701000020000000/1/[]/[1]/[]/None/False/False
c701000020000000/1/[]/[1]/[]/None/False/False
6501720005000000/-1/[]/[1, 0]/[]/114/False/False
6701000003000000/1/[]/[1]/[]/None/False/False
bf43000000000000/3/[]/[4]/[]/None/False/False
bf32000000000000/2/[]/[3]/[]/None/False/False
0f12000000000000/2/[]/[2, 1]/[]/None/False/False
7921785e00000000/1/[]/[2]/[]/None/False/False
57010000ff070000/1/[]/[1]/[]/None/False/False
bf32000000000000/2/[]/[3]/[]/None/False/False
0f12000000000000/2/[]/[2, 1]/[]/None/False/False
7921b80000000000/1/[]/[2]/[]/None/False/False
7b1af0ff00000000/-1/[-16, 64]/[1]/[]/None/False/False
1501670000000000/-1/[]/[1, 0]/[]/103/False/False
bf48000000000000/8/[]/[4]/[]/None/False/False
15064a000a000000/-1/[]/[6, 0]/[]/74/False/False
850000000e000000/0/[]/[1, 2, 3, 4, 5]/[]/None/True/False
7b0ac8ff00000000/-1/[-56, 64]/[0]/[]/None/False/False
bf01000000000000/1/[]/[0]/[]/None/False/False
7701000020000000/1/[]/[1]/[]/None/False/False
631ae0ff00000000/-1/[-32, 8]/[1]/[]/None/False/False
bfa2000000000000/2/[]/[10]/[]/None/False/False
07020000e0ffffff/2/[]/[2]/[]/None/False/False
1801000000000000/1/[]/[]/[]/None/False/False
8500000001000000/0/[]/[1, 2]/[]/None/False/False
bf84000000000000/4/[]/[8]/[]/None/False/False
15000f0000000000/-1/[]/[0, 0]/[]/15/False/False
6101000000000000/1/[]/[0]/[]/None/False/False
79a2c8ff00000000/2/[]/[]/[-56, 64]/None/False/False
632ae4ff00000000/-1/[-28, 8]/[2]/[]/None/False/False
631ae0ff00000000/-1/[-32, 8]/[1]/[]/None/False/False
7901080000000000/1/[]/[0]/[]/None/False/False
7b1ae8ff00000000/-1/[-24, 64]/[1]/[]/None/False/False
bfa2000000000000/2/[]/[10]/[]/None/False/False
07020000f0ffffff/2/[]/[2]/[]/None/False/False
bfa3000000000000/3/[]/[10]/[]/None/False/False
07030000e0ffffff/3/[]/[3]/[]/None/False/False
1801000000000000/1/[]/[]/[]/None/False/False
b704000000000000/4/[]/[]/[]/None/False/False
8500000002000000/0/[]/[1, 2, 3, 4]/[]/None/False/False
bfa2000000000000/2/[]/[10]/[]/None/False/False
07020000f0ffffff/2/[]/[2]/[]/None/False/False
1801000000000000/1/[]/[]/[]/None/False/False
8500000003000000/0/[]/[1, 2]/[]/None/False/False
bf07000000000000/7/[]/[0]/[]/None/False/False
05005d0000000000/-1/[]/[]/[]/93/False/False
bf84000000000000/4/[]/[8]/[]/None/False/False
bf40000000000000/0/[]/[4]/[]/None/False/False
0500070000000000/-1/[]/[]/[]/7/False/False
150601010c000000/-1/[]/[6, 0]/[]/257/False/False
79a1d0ff00000000/1/[]/[]/[-48, 64]/None/False/False
0701000003000000/1/[]/[1]/[]/None/False/False
7b1ad0ff00000000/-1/[-48, 64]/[1]/[]/None/False/False
0500b80000000000/-1/[]/[]/[]/184/False/False
150601000d000000/-1/[]/[6, 0]/[]/1/False/False
bf08000000000000/8/[]/[0]/[]/None/False/False
850000000e000000/0/[]/[1, 2, 3, 4, 5]/[]/None/True/False
7b0af0ff00000000/-1/[-16, 64]/[0]/[]/None/False/False
bfa2000000000000/2/[]/[10]/[]/None/False/False
07020000f0ffffff/2/[]/[2]/[]/None/False/False
1801000000000000/1/[]/[]/[]/None/False/False
8500000001000000/0/[]/[1, 2]/[]/None/False/False
1500270000000000/-1/[]/[0, 0]/[]/39/False/False
7103050000000000/3/[]/[0]/[]/None/False/False
6703000008000000/3/[]/[3]/[]/None/False/False
7101040000000000/1/[]/[0]/[]/None/False/False
4f13000000000000/3/[]/[3, 1]/[]/None/False/False
7102060000000000/2/[]/[0]/[]/None/False/False
6702000010000000/2/[]/[2]/[]/None/False/False
7101070000000000/1/[]/[0]/[]/None/False/False
6701000018000000/1/[]/[1]/[]/None/False/False
4f21000000000000/1/[]/[1, 2]/[]/None/False/False
71020b0000000000/2/[]/[0]/[]/None/False/False
71040a0000000000/4/[]/[0]/[]/None/False/False
7105080000000000/5/[]/[0]/[]/None/False/False
7100090000000000/0/[]/[0]/[]/None/False/False
b707000002000000/7/[]/[]/[]/None/False/False
637ae8ff00000000/-1/[-24, 8]/[7]/[]/None/False/False
4f31000000000000/1/[]/[1, 3]/[]/None/False/False
6700000008000000/0/[]/[0]/[]/None/False/False
4f50000000000000/0/[]/[0, 5]/[]/None/False/False
6704000010000000/4/[]/[4]/[]/None/False/False
6702000018000000/2/[]/[2]/[]/None/False/False
4f42000000000000/2/[]/[2, 4]/[]/None/False/False
4f02000000000000/2/[]/[2, 0]/[]/None/False/False
6702000020000000/2/[]/[2]/[]/None/False/False
4f12000000000000/2/[]/[2, 1]/[]/None/False/False
7b2ae0ff00000000/-1/[-32, 64]/[2]/[]/None/False/False
bfa2000000000000/2/[]/[10]/[]/None/False/False
07020000e0ffffff/2/[]/[2]/[]/None/False/False
1801000000000000/1/[]/[]/[]/None/False/False
8500000001000000/0/[]/[1, 2]/[]/None/False/False
b701000001000000/1/[]/[]/[]/None/False/False
631afcff00000000/-1/[-4, 8]/[1]/[]/None/False/False
1500010100000000/-1/[]/[0, 0]/[]/257/False/False
bfa2000000000000/2/[]/[10]/[]/None/False/False
07020000e0ffffff/2/[]/[2]/[]/None/False/False
bfa3000000000000/3/[]/[10]/[]/None/False/False
07030000fcffffff/3/[]/[3]/[]/None/False/False
1801000000000000/1/[]/[]/[]/None/False/False
b704000001000000/4/[]/[]/[]/None/False/False
8500000002000000/0/[]/[1, 2, 3, 4]/[]/None/False/False
6700000020000000/0/[]/[0]/[]/None/False/False
7700000020000000/0/[]/[0]/[]/None/False/False
1500f5fe00000000/-1/[]/[0, 0]/[]/-267/False/False
bfa2000000000000/2/[]/[10]/[]/None/False/False
07020000e0ffffff/2/[]/[2]/[]/None/False/False
1801000000000000/1/[]/[]/[]/None/False/False
8500000001000000/0/[]/[1, 2]/[]/None/False/False
1500effe00000000/-1/[]/[0, 0]/[]/-273/False/False
61a1fcff00000000/1/[]/[]/[-4, 8]/None/False/False
0500ecfe00000000/-1/[]/[]/[]/-276/False/False
c310000000000000/-1/[]/[1]/[]/None/False/False
bfa2000000000000/2/[]/[10]/[]/None/False/False
07020000f0ffffff/2/[]/[2]/[]/None/False/False
1801000000000000/1/[]/[]/[]/None/False/False
8500000003000000/0/[]/[1, 2]/[]/None/False/False
bf80000000000000/0/[]/[8]/[]/None/False/False
0500890100000000/-1/[]/[]/[]/393/False/False
0500bb0100000000/-1/[]/[]/[]/443/False/False
1506760108000000/-1/[]/[6, 0]/[]/374/False/False
b701000000000000/1/[]/[]/[]/None/False/False
79a2c8ff00000000/2/[]/[]/[-56, 64]/None/False/False
7312000000000000/-1/[]/[1]/[]/None/False/False
0500bc0000000000/-1/[]/[]/[]/188/False/False
1506010009000000/-1/[]/[6, 0]/[]/1/False/False
79a1d0ff00000000/1/[]/[]/[-48, 64]/None/False/False
